entrez_id	gene_symbol	GSM7988184	GSM7988186	GSM7988187	GSM7988188	GSM7988191	GSM7988194	GSM7988195	GSM7988197	GSM7988198	GSM7988200	GSM7988202	GSM7988203	GSM7988208	GSM7988211	GSM7988212	GSM7988214	GSM7988215	GSM7988217	GSM7988219	GSM7988221	GSM7988222	GSM7988223	GSM7988225
SL000002	VEGFA	9.03507399737762	8.71183901995903	8.91856512898944	8.88569637333939	8.94368695159709	8.91229058335111	9.29897900099797	8.51254295509686	8.90267658665114	8.81634370528486	9.28100269602788	8.876516946565	8.62058641045188	8.67983193343985	8.71321465299855	8.18289089274548	8.40854204229686	8.53993424517179	9.16817065999688	8.78790255939143	8.39446269461032	8.65535182861255	8.86604249709684
SL000003	ANG	15.4267332137724	14.7340268454946	15.6030467398838	15.333298634127	15.2162267279874	15.0599781204283	15.2056252713135	14.9932258908531	15.4589095975104	15.6048543382375	15.33254011661	15.0415436561281	15.748777253364	15.2646991542757	15.0857006631384	15.0214354822888	15.0612277261461	15.4043033714142	15.171657667985	15.2417523119345	14.991326969881	15.0738654105067	15.0895456534756
SL000004	FGF2	5.36106648879432	5.8801957289431	7.29920801838728	7.04984854945056	6.08321336824898	7.52356195605701	6.7279204545632	6.59693514238723	5.83541884047548	6.66106547980695	5.7839804136838	6.0639343057541	5.85299758761332	5.66391384211598	5.84549005094437	6.85299758761332	6.62643913669732	5.80477637795583	6.02236781302845	5.99548451887751	6.06177619758669	5.96809075204526	6.52199295640167
SL000006	SERPINE1	5.77873424411784	5.69766263347052	5.20163386116965	4.56071495447448	5.37503943134692	5.37503943134692	6.27612440527424	5.97039353791468	5.61176256006487	4.83289001416474	5.52356195605701	5.04875931191986	6.50462039240355	6.19574129324645	5.73063995591679	6.21723071622067	5.65248649491816	6.41953889151378	6.14567745519564	5.37503943134692	5.90689059560852	6.04875931191986	6.5438051759644
SL000007	ESR1	5.18586654531133	5.36106648879432	4.35049724708413	5.15380533607904	5.28909670241999	5.28540221886225	4.77610398807316	5.47248777146274	5.17791779219584	5.50462039240355	4.63226821549951	5.29645740737124	4.84297883178833	5.49185309632967	5.37851162325373	5.51412226017071	5.67525138605026	5.4757334309664	5.24031432933371	5.4594316186373	5.59395128394841	5.36106648879432	5.41616416473313
SL000009	ERBB2	4.93545974780529	5.37851162325373	4.39231742277876	5.17392693199981	5.4757334309664	5.16188768237689	4.08746284125034	6.2460279805281	5.25550073314839	4.98185265328974	4.29278174922785	5.12515513132229	5.35049724708413	5.32192809488736	5.53605290024021	5.26303440583379	5.71699089440494	5.23266075679027	5.42961596420174	5.44625622988956	5.33985000288462	5.41616416473313	5.21334728173344
SL000011	AFP	5.87528859822269	5.60288440871842	5.3037807481771	5.67525138605026	5.66391384211598	5.20945336562895	5.44956137461324	5.762880292917	5.48864353985378	5.67525138605026	5.09169983413681	5.51096191927738	5.09592441999854	5.77082904603249	5.50143914515887	5.31831684133498	5.72246602447109	5.78135971352466	5.71424551766612	5.89965902637744	5.7279204545632	5.59693514238723	5.75488750216347
SL000017	VWF	13.8487696278309	13.2762843726699	13.3681790351627	12.7305975031076	12.9234017726436	12.6982488698092	14.498257101505	12.434315470825	12.9706272091257	12.6485822833637	13.6059655818049	11.9634379983463	13.7328351854721	13.6580998838315	12.8471160865502	12.4409470087685	12.2567689069257	13.4142359751001	14.2185481008293	12.6824460095693	13.1393435023701	12.821435187833	13.6541213277626
SL000019	APOA1	11.5204713590413	11.135388651579	11.0857380021677	11.0694497674278	9.85299758761332	10.9225100733883	10.8726748802706	10.3488387861119	10.7128708676899	12.8644763572226	10.8392037880969	10.9799967294742	12.2946494646696	11.3308608717853	10.9132634306288	12.0820492204393	10.0136018326835	11.5746408280389	10.9061389961954	11.8179030083478	11.4070552751007	12.1875376566805	12.0208063607243
SL000020	APOB	4.36457243229586	4.79701297783614	3.91647664443772	4.41953889151378	4.5909612413426	4.95884267524324	4.60288440871842	5.59693514238723	4.44625622988956	4.87282875953489	4.05311133645956	4.79701297783614	5.89481776330794	5.0703893278914	5.1333991254172	7.16289479937478	4.98641093525204	4.97269265400426	5.62351574149055	4.86294724802092	5.56376827845203	5.83794324189103	6.09381367340273
SL000021	INS	3.67807190511264	3.78659636189081	4.12928301694497	3.90689059560852	3.57288966842058	3.8972404255748	3.6667565918848	5.66959375118833	3.96347412397489	4.37851162325373	3.86789646399265	3.75488750216347	4.16992500144231	4.12101540096137	3.21723071622067	3.74416109557041	4.44625622988956	4.12101540096137	3.70043971814109	3.33628338786443	4.13750352374993	3.92599941855622	3.62058641045188
SL000022	FGA FGB FGG	13.7696415873991	11.8953101959472	13.3973002750685	13.164184141426	9.96072599483906	9.67578065357349	11.6791721744121	12.1459639789874	12.2160789122316	10.5544929246161	10.4829087704677	11.3284505405103	11.0063260785249	12.3577719108819	11.558133676419	9.35093918154643	10.1731774151204	14.4343936663845	12.4850242333234	10.3148097981441	13.5073115140991	12.1171885353967	14.3065174452498
SL000024	F3	6.63807383718072	6.4594316186373	6.38715571766298	6.24792751344359	6.4643415327611	6.39917109381982	6.67807190511264	5.72246602447109	6.3327079336406	6.2364926183813	6.63081315229913	6.47897180503294	5.90929308582382	6.43128865429159	6.30924896081662	5.93073733756289	6.15583017155653	6.39574832817903	6.79441586635011	6.16591193893569	6.27984269352035	6.24031432933371	6.28169825009883
SL000027	PTGS2	5.15785216914174	5.53915881110803	4.86789646399265	5.78135971352466	5.24792751344359	5.4594316186373	5.20163386116965	5.62058641045188	5.12928301694497	5.25927248703759	4.57288966842058	5.72246602447109	4.74416109557041	5.46270675067016	5.456149034648	5.54843662469604	5.57893871309339	5.12928301694497	5.2364926183813	5.39917109381982	5.38543103719352	5.38543103719352	5.30742852519225
SL000038	CCL2	6.88508622529017	6.72519581722666	7.0746766862945	6.80348537559595	7.4245862262511	6.46597446450407	7.13545278418517	5.99548451887751	7.00562454919388	6.74281466986289	6.81762325751143	6.89602960297675	7.26021388677142	6.84799690655495	6.53294028837287	6.81762325751143	6.90568784852686	7.0639343057541	7.06069593168755	7.10956950937069	6.84674402324487	7.50382573799575	7.09169983413681
